time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591112402841.976,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805202839.4349,-67,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.141,1.510,2.305
1591112402977.7798,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805202975.0741,-68,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.042,1.513,2.403
1591112403507.4949,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805203505.026,-65,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,-0.026,1.512,2.446
1591112403639.3508,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805203636.875,-64,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,-0.116,1.498,2.537
1591112403771.462,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805203768.118,-67,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,-0.108,1.503,2.526
1591112404165.716,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805204163.336,-63,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,-0.028,1.496,2.464
1591112404297.405,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805204294.518,-65,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.019,1.491,2.430
1591112404824.38,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805204821.885,-65,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.071,1.482,2.377
1591112404960.383,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805204957.615,-66,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.249,1.487,2.216
1591112405091.877,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805205089.36,-62,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.187,1.477,2.269
1591112405357.3032,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805205355.439,-65,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.260,1.482,2.198
1591112405494.1821,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805205491.865,-66,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.267,1.488,2.195
1591112405627.751,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805205625.0859,-68,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.281,1.499,2.182
1591112406026.907,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805206024.482,-65,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.233,1.499,2.243
1591112406162.42,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805206160.017,-67,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.153,1.501,2.327
1591112406293.189,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805206290.639,-65,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.085,1.502,2.396
1591112406690.811,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805206686.381,-66,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.040,1.503,2.451
1591112406826.161,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805206823.685,-64,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.047,1.501,2.445
1591112407087.363,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805207084.966,-66,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,-0.239,1.510,2.705
1591112407221.953,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805207218.768,-66,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,-0.207,1.504,2.669
1591112407356.853,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805207354.3511,-63,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,-0.232,1.503,2.687
1591112407489.324,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805207486.811,-66,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,-0.154,1.514,2.607
1591112407886.9429,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805207884.298,-66,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,-0.022,1.513,2.464
1591112408020.713,66B23618-9B7B-6C0B-7200-78CA9E391D10,612805208018.082,-68,1,0.060,0.492,-0.170,0.43775105,unplugged,0.95,0.019,1.515,2.434
