time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591294173273.263,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973267.2041,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.179,0.497,2.974
1591294173274.143,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973267.5901,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.179,0.497,2.974
1591294173374.825,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973371.2849,-60,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.148,0.502,2.984
1591294173440.315,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973438.442,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.142,0.503,2.998
1591294173441.3381,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973438.895,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.142,0.503,2.998
1591294173515.44,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973511.877,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.123,0.504,3.002
1591294173523.3801,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973512.222,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.123,0.504,3.002
1591294173547.804,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973546.219,-67,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.118,0.508,3.006
1591294173548.8171,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973546.764,-65,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.118,0.508,3.006
1591294173623.149,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973620.6841,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.089,0.491,3.005
1591294173624.016,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973621.032,-63,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.089,0.491,3.005
1591294173736.814,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973734.156,-65,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.086,0.498,3.020
1591294173738.6729,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973734.533,-64,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.086,0.498,3.020
1591294173807.383,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973804.803,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.078,0.489,3.027
1591294173808.2122,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973805.1471,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.078,0.489,3.027
1591294173914.209,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973911.291,-65,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.080,0.443,3.058
1591294173915.086,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973911.761,-64,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.080,0.443,3.058
1591294173966.023,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973963.573,-60,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.080,0.423,3.063
1591294173970.0708,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986973963.86,-60,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.080,0.423,3.063
1591294174039.84,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974036.6531,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.116,0.439,3.074
1591294174041.393,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974037.088,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.116,0.439,3.074
1591294174108.2458,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974106.11,-63,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.128,0.434,3.054
1591294174109.078,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974106.568,-63,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.128,0.434,3.054
1591294174212.69,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974210.484,-67,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.149,0.458,3.024
1591294174273.396,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974271.473,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.156,0.446,3.005
1591294174274.6138,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974272.059,-61,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.156,0.446,3.005
1591294174343.322,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974341.009,-58,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.146,0.408,3.012
1591294174344.527,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974341.615,-58,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.146,0.408,3.012
1591294174410.0298,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974407.937,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.143,0.398,3.037
1591294174410.8237,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974408.255,-62,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.143,0.398,3.037
1591294174513.3901,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974509.445,-58,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.152,0.429,3.065
1591294174514.543,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974509.84,-57,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.152,0.429,3.065
1591294174579.4038,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974576.792,-66,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.154,0.458,3.085
1591294174580.4182,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974577.0131,-66,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.154,0.458,3.085
1591294174654.1372,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974646.773,-64,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.125,0.444,3.091
1591294174655.4312,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974647.05,-64,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.125,0.444,3.091
1591294174747.393,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974745.4451,-68,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.119,0.430,3.095
1591294174748.555,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974745.821,-68,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.119,0.430,3.095
1591294174825.248,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974823.654,-67,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.129,0.446,3.109
1591294174892.659,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986974890.1381,-59,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.132,0.472,3.114
