time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591294110986.747,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986910983.992,-60,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.049,0.520,3.055
1591294110987.64,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986910984.3561,-60,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.049,0.520,3.055
1591294111063.415,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911060.648,-50,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.005,0.501,3.045
1591294111064.647,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911061.042,-50,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.005,0.501,3.045
1591294111130.029,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911127.863,-57,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.005,0.511,3.055
1591294111131.136,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911128.28,-56,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.005,0.511,3.055
1591294111163.37,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911161.121,-58,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.016,0.517,3.057
1591294111245.456,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911241.77,-51,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.033,0.520,3.052
1591294111249.512,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911242.4299,-51,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.034,0.520,3.052
1591294111316.2742,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911314.054,-56,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.074,0.545,3.058
1591294111317.429,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911314.5061,-56,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.074,0.545,3.058
1591294111350.56,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911348.4811,-58,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.075,0.555,3.062
1591294111351.5981,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911348.969,-58,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.075,0.555,3.062
1591294111418.0222,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911416.784,-52,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.081,0.548,3.081
1591294111489.5278,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911487.8519,-53,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.053,0.517,3.076
1591294111533.998,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911527.82,-57,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.045,0.504,3.073
1591294111536.52,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911528.167,-56,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.045,0.504,3.073
1591294111596.334,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911593.053,-51,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.035,0.511,3.067
1591294111597.227,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911593.491,-51,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.035,0.511,3.067
1591294111668.377,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911666.2479,-56,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.043,0.550,3.060
1591294111669.462,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911666.6439,-54,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.043,0.550,3.060
1591294111703.516,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911702.0021,-55,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.038,0.559,3.064
1591294111768.284,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911766.718,-52,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.025,0.548,3.077
1591294111833.771,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911831.5131,-57,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.029,0.558,3.081
1591294111834.624,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911832.057,-56,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.029,0.558,3.081
1591294111904.265,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911902.28,-55,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.015,0.559,3.084
1591294111905.232,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911902.697,-55,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.015,0.559,3.084
1591294111940.768,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911938.06,-53,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.022,0.582,3.083
1591294111941.57,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986911938.503,-53,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.022,0.582,3.083
1591294112013.148,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986912009.943,-58,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.013,0.596,3.083
1591294112014.009,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986912010.383,-57,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.013,0.596,3.083
1591294112088.706,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986912087.037,-54,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.026,0.611,3.087
1591294112122.859,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986912120.541,-54,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.025,0.613,3.088
1591294112124.023,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986912120.963,-56,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.025,0.613,3.088
1591294112197.157,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986912195.04,-58,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.009,0.599,3.091
1591294112198.277,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986912195.37,-58,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.009,0.599,3.091
1591294112315.261,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986912309.389,-55,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.004,0.612,3.096
1591294112316.144,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612986912309.844,-55,7,0.107,0.552,0.552,0.38152608,unplugged,0.46,-0.004,0.612,3.096
