time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591293630147.724,0DA78762-F235-4794-7768-777AB11C6CFF,612986430145.769,-65,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.006,1.369,0.016
1591293630148.8052,0DA78762-F235-4794-7768-777AB11C6CFF,612986430147.408,-65,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.006,1.369,0.016
1591293630216.831,0DA78762-F235-4794-7768-777AB11C6CFF,612986430215.142,-78,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.030,1.386,-0.019
1591293630217.5112,0DA78762-F235-4794-7768-777AB11C6CFF,612986430215.182,-78,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.030,1.386,-0.019
1591293630283.3281,0DA78762-F235-4794-7768-777AB11C6CFF,612986430281.263,-67,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.023,1.390,-0.019
1591293630284.2798,0DA78762-F235-4794-7768-777AB11C6CFF,612986430282.931,-67,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.023,1.390,-0.022
1591293630341.257,0DA78762-F235-4794-7768-777AB11C6CFF,612986430339.311,-74,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.059,1.399,-0.056
1591293630403.341,0DA78762-F235-4794-7768-777AB11C6CFF,612986430400.4641,-81,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.047,1.411,-0.026
1591293630403.9158,0DA78762-F235-4794-7768-777AB11C6CFF,612986430402.184,-81,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.032,1.408,-0.009
1591293630463.396,0DA78762-F235-4794-7768-777AB11C6CFF,612986430461.252,-72,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.042,1.388,0.068
1591293630463.949,0DA78762-F235-4794-7768-777AB11C6CFF,612986430462.763,-71,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.042,1.388,0.068
1591293630524.212,0DA78762-F235-4794-7768-777AB11C6CFF,612986430521.999,-75,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.031,1.398,0.069
1591293630525.6082,0DA78762-F235-4794-7768-777AB11C6CFF,612986430522.044,-75,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.029,1.400,0.069
1591293630585.748,0DA78762-F235-4794-7768-777AB11C6CFF,612986430583.929,-70,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.020,1.409,0.017
1591293630680.125,0DA78762-F235-4794-7768-777AB11C6CFF,612986430678.1841,-70,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.127,1.416,-0.106
1591293630681.02,0DA78762-F235-4794-7768-777AB11C6CFF,612986430679.7251,-72,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.127,1.416,-0.106
1591293630711.789,0DA78762-F235-4794-7768-777AB11C6CFF,612986430710.005,-70,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.146,1.413,-0.133
1591293630712.696,0DA78762-F235-4794-7768-777AB11C6CFF,612986430710.055,-70,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.146,1.413,-0.133
1591293630743.332,0DA78762-F235-4794-7768-777AB11C6CFF,612986430741.5021,-68,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.190,1.407,-0.179
1591293630744.462,0DA78762-F235-4794-7768-777AB11C6CFF,612986430741.552,-68,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.204,1.401,-0.194
1591293630774.971,0DA78762-F235-4794-7768-777AB11C6CFF,612986430773.001,-71,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.209,1.383,-0.206
1591293630775.558,0DA78762-F235-4794-7768-777AB11C6CFF,612986430773.039,-71,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.209,1.383,-0.206
1591293630806.921,0DA78762-F235-4794-7768-777AB11C6CFF,612986430805.114,-60,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.187,1.383,-0.190
1591293630808.102,0DA78762-F235-4794-7768-777AB11C6CFF,612986430806.708,-60,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.187,1.383,-0.190
1591293630867.384,0DA78762-F235-4794-7768-777AB11C6CFF,612986430865.6,-75,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,0.118,1.394,-0.120
1591293630930.145,0DA78762-F235-4794-7768-777AB11C6CFF,612986430928.338,-71,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.084,1.374,0.066
1591293630993.9219,0DA78762-F235-4794-7768-777AB11C6CFF,612986430991.7671,-68,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.138,1.390,0.121
1591293630994.727,0DA78762-F235-4794-7768-777AB11C6CFF,612986430992.7991,-68,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.138,1.390,0.121
1591293631055.9111,0DA78762-F235-4794-7768-777AB11C6CFF,612986431053.974,-78,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.082,1.406,0.071
1591293631119.4038,0DA78762-F235-4794-7768-777AB11C6CFF,612986431117.598,-80,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.117,1.413,0.109
1591293631120.562,0DA78762-F235-4794-7768-777AB11C6CFF,612986431119.1431,-80,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.117,1.413,0.109
1591293631246.381,0DA78762-F235-4794-7768-777AB11C6CFF,612986431244.427,-73,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.176,1.405,0.176
1591293631247.404,0DA78762-F235-4794-7768-777AB11C6CFF,612986431245.9691,-73,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.176,1.405,0.176
1591293631308.324,0DA78762-F235-4794-7768-777AB11C6CFF,612986431306.564,-81,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.170,1.394,0.167
1591293631401.2917,0DA78762-F235-4794-7768-777AB11C6CFF,612986431399.0969,-68,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.139,1.396,0.137
1591293631401.842,0DA78762-F235-4794-7768-777AB11C6CFF,612986431400.226,-68,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.139,1.396,0.137
1591293631431.824,0DA78762-F235-4794-7768-777AB11C6CFF,612986431429.94,-66,12,0.111,0.364,0.364,0.3780868,unplugged,0.28,-0.128,1.393,0.126
