time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591292323812.358,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985123810.529,-70,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,-0.090,1.412,-1.388
1591292323951.164,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985123948.166,-80,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,-0.092,1.423,-1.384
1591292324615.258,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985124613.387,-81,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,-0.006,1.456,-1.464
1591292325142.1719,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985125140.447,-81,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.152,1.463,-1.634
1591292325275.178,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985125273.6029,-83,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.170,1.468,-1.651
1591292325807.199,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985125805.2649,-82,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.225,1.483,-1.701
1591292325937.577,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985125935.965,-78,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.236,1.484,-1.714
1591292326068.368,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985126066.732,-80,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.211,1.475,-1.694
1591292326465.6191,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985126463.729,-80,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,-0.089,1.485,-1.434
1591292326601.213,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985126599.533,-78,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,-0.053,1.484,-1.472
1591292327005.445,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985127003.767,-77,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.049,1.487,-1.572
1591292327137.85,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985127135.8729,-80,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.083,1.496,-1.604
1591292327664.07,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985127662.445,-80,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.196,1.489,-1.699
1591292327798.537,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985127796.807,-83,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.181,1.492,-1.680
1591292328330.406,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985128328.838,-88,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.022,1.494,-1.510
1591292328460.895,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985128459.24,-84,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.016,1.497,-1.505
1591292328858.552,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985128856.7689,-84,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.015,1.497,-1.504
1591292328988.2131,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985128986.634,-84,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.033,1.497,-1.523
1591292329120.819,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985129119.331,-83,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.036,1.498,-1.526
1591292329525.63,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985129523.855,-83,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.050,1.500,-1.535
1591292330062.9722,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985130061.209,-80,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.006,1.498,-1.490
1591292330197.917,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985130196.247,-78,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.030,1.497,-1.514
1591292330600.846,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985130599.099,-80,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.058,1.496,-1.543
1591292330732.979,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985130731.302,-79,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.036,1.491,-1.522
1591292331137.223,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985131135.39,-82,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.098,1.481,-1.575
1591292331270.772,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985131269.125,-82,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.107,1.478,-1.584
1591292331404.8738,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985131403.368,-81,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.149,1.472,-1.623
1591292331803.8582,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985131802.2,-83,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.178,1.476,-1.657
1591292331934.983,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985131933.3629,-80,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.164,1.476,-1.642
1591292332466.233,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985132464.629,-82,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.111,1.474,-1.594
1591292332599.846,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985132597.6171,-78,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.051,1.458,-1.526
1591292332998.7668,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985132997.1499,-80,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.105,1.439,-1.563
1591292333130.472,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985133128.781,-75,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.116,1.437,-1.572
1591292333666.987,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985133665.36,-78,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.141,1.467,-1.583
1591292333800.7,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985133799.161,-78,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.3,0.011,1.468,-1.453
