time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591292641684.4768,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985441682.521,-90,1,-0.141,0.694,-0.490,0.56773067,unplugged,0.29,0.075,1.419,-1.375
1591292641815.7249,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985441813.786,-91,1,-0.141,0.694,-0.490,0.5653926,unplugged,0.29,0.109,1.439,-1.398
1591292642080.2532,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985442078.081,-89,1,-0.141,0.694,-0.490,0.56076604,unplugged,0.29,0.044,1.458,-1.327
1591292642210.039,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985442209.076,-95,1,-0.141,0.694,-0.490,0.5584146,unplugged,0.29,-0.018,1.446,-1.267
1591292642608.698,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985442606.956,-89,1,-0.141,0.694,-0.490,0.55136216,unplugged,0.29,0.022,1.416,-1.378
1591292642744.919,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985442743.2421,-90,1,-0.141,0.694,-0.490,0.5489884,unplugged,0.29,0.048,1.414,-1.421
1591292643013.3518,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985443011.197,-89,1,-0.141,0.694,-0.490,0.5442045,unplugged,0.29,0.026,1.417,-1.394
1591292643148.4739,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985443146.458,-91,1,-0.141,0.694,-0.490,0.5418386,unplugged,0.29,0.011,1.424,-1.384
1591292643682.54,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985443680.686,-89,1,-0.141,0.694,-0.490,0.5322126,unplugged,0.29,-0.082,1.412,-1.289
1591292643817.26,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985443815.6951,-89,1,-0.141,0.694,-0.490,0.5285919,unplugged,0.29,-0.074,1.412,-1.301
1591292644082.7842,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985444081.12,-94,1,-0.141,0.694,-0.490,0.5237007,unplugged,0.29,-0.264,1.432,-1.103
1591292644220.84,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985444214.188,-90,1,-0.141,0.694,-0.490,0.52128136,unplugged,0.29,-0.342,1.433,-1.022
1591292644354.157,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985444347.605,-96,1,-0.141,0.694,-0.490,0.5188343,unplugged,0.29,-0.210,1.435,-1.138
1591292644484.579,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985444482.61,-90,1,-0.141,0.694,-0.490,0.5163511,unplugged,0.29,-0.119,1.436,-1.234
1591292644753.0808,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985444751.2489,-93,1,-0.141,0.694,-0.490,0.5114384,unplugged,0.29,-0.141,1.434,-1.214
1591292644888.193,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985444886.234,-91,1,-0.141,0.694,-0.490,0.50897,unplugged,0.29,-0.124,1.429,-1.226
