time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591292599531.476,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985399529.802,-89,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.29,-0.135,1.498,-1.274
1591292600728.0989,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985400726.005,-89,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.29,-0.085,1.504,-1.315
1591292601927.4202,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985401925.505,-90,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.29,-0.027,1.510,-1.366
1591292603132.2432,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985403130.484,-87,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.29,-0.262,1.484,-1.125
1591292604057.397,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985404055.475,-87,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.29,-0.364,1.505,-1.037
1591292604322.784,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985404321.078,-96,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.29,-0.347,1.504,-1.050
1591292605925.168,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985405923.183,-88,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.29,-0.292,1.500,-1.140
1591292607114.058,AF0745C0-5A1E-B104-A7D6-7B6BC49058D6,612985407112.285,-91,1,-0.141,0.694,-0.490,0.35713524,unplugged,0.29,-0.226,1.507,-1.197
