time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591114427572.2861,4FB2404F-E075-DFED-2586-76FD6E351340,612807227570.277,-70,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,-0.049,1.407,1.492
1591114427709.968,4FB2404F-E075-DFED-2586-76FD6E351340,612807227708.066,-84,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,-0.058,1.409,1.508
1591114428113.154,4FB2404F-E075-DFED-2586-76FD6E351340,612807228111.194,-74,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.214,1.454,1.239
1591114428249.5808,4FB2404F-E075-DFED-2586-76FD6E351340,612807228247.8729,-76,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.131,1.445,1.319
1591114428648.905,4FB2404F-E075-DFED-2586-76FD6E351340,612807228647.176,-81,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.170,1.464,1.294
1591114428781.99,4FB2404F-E075-DFED-2586-76FD6E351340,612807228779.7329,-77,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.126,1.457,1.336
1591114429180.805,4FB2404F-E075-DFED-2586-76FD6E351340,612807229178.709,-81,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.085,1.465,1.365
1591114429316.354,4FB2404F-E075-DFED-2586-76FD6E351340,612807229314.595,-78,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.104,1.463,1.343
1591114429449.105,4FB2404F-E075-DFED-2586-76FD6E351340,612807229446.6279,-81,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.159,1.464,1.286
1591114429846.7961,4FB2404F-E075-DFED-2586-76FD6E351340,612807229844.672,-77,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.181,1.461,1.257
1591114429977.53,4FB2404F-E075-DFED-2586-76FD6E351340,612807229975.382,-81,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.170,1.462,1.272
1591114430512.11,4FB2404F-E075-DFED-2586-76FD6E351340,612807230510.283,-76,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.065,1.450,1.386
1591114430645.4858,4FB2404F-E075-DFED-2586-76FD6E351340,612807230643.722,-75,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.109,1.448,1.333
1591114431047.477,4FB2404F-E075-DFED-2586-76FD6E351340,612807231045.501,-77,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.142,1.452,1.303
1591114431179.193,4FB2404F-E075-DFED-2586-76FD6E351340,612807231177.3359,-77,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.127,1.453,1.317
1591114431712.0571,4FB2404F-E075-DFED-2586-76FD6E351340,612807231709.938,-76,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.167,1.462,1.270
1591114431850.1902,4FB2404F-E075-DFED-2586-76FD6E351340,612807231848.16,-77,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.169,1.460,1.269
1591114432119.858,4FB2404F-E075-DFED-2586-76FD6E351340,612807232117.9089,-78,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.185,1.460,1.252
1591114432250.5078,4FB2404F-E075-DFED-2586-76FD6E351340,612807232248.752,-76,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.169,1.456,1.265
1591114432383.701,4FB2404F-E075-DFED-2586-76FD6E351340,612807232381.93,-77,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.165,1.456,1.269
