time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591114579620.24,4FB2404F-E075-DFED-2586-76FD6E351340,612807379617.551,-91,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,-0.165,1.435,1.703
1591114579750.386,4FB2404F-E075-DFED-2586-76FD6E351340,612807379748.367,-91,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,-0.183,1.439,1.722
1591114580282.824,4FB2404F-E075-DFED-2586-76FD6E351340,612807380280.7949,-92,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,-0.087,1.459,1.619
1591114580812.9111,4FB2404F-E075-DFED-2586-76FD6E351340,612807380810.8341,-88,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.009,1.470,1.529
1591114581080.763,4FB2404F-E075-DFED-2586-76FD6E351340,612807381078.8341,-91,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.032,1.474,1.509
1591114581480.024,4FB2404F-E075-DFED-2586-76FD6E351340,612807381478.017,-96,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.067,1.486,1.469
1591114581611.9321,4FB2404F-E075-DFED-2586-76FD6E351340,612807381610.003,-89,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.079,1.488,1.456
1591114582146.711,4FB2404F-E075-DFED-2586-76FD6E351340,612807382144.7981,-89,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.051,1.493,1.491
1591114582276.4958,4FB2404F-E075-DFED-2586-76FD6E351340,612807382274.5591,-84,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.032,1.493,1.507
1591114582675.1653,4FB2404F-E075-DFED-2586-76FD6E351340,612807382672.61,-87,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.079,1.493,1.461
1591114582806.75,4FB2404F-E075-DFED-2586-76FD6E351340,612807382804.265,-83,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.080,1.490,1.460
1591114582938.7358,4FB2404F-E075-DFED-2586-76FD6E351340,612807382936.54,-92,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.047,1.490,1.491
1591114583335.283,4FB2404F-E075-DFED-2586-76FD6E351340,612807383333.3569,-80,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.049,1.488,1.484
1591114583467.5488,4FB2404F-E075-DFED-2586-76FD6E351340,612807383465.5079,-88,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.094,1.491,1.439
1591114583598.875,4FB2404F-E075-DFED-2586-76FD6E351340,612807383597.2311,-83,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.100,1.493,1.435
1591114583865.8508,4FB2404F-E075-DFED-2586-76FD6E351340,612807383863.823,-85,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.067,1.491,1.462
1591114584271.4429,4FB2404F-E075-DFED-2586-76FD6E351340,612807384269.2339,-89,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.110,1.499,1.426
1591114584402.5889,4FB2404F-E075-DFED-2586-76FD6E351340,612807384400.945,-83,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.142,1.496,1.396
1591114584533.797,4FB2404F-E075-DFED-2586-76FD6E351340,612807384531.911,-79,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.125,1.496,1.413
1591114584932.228,4FB2404F-E075-DFED-2586-76FD6E351340,612807384930.333,-83,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.121,1.496,1.417
1591114585066.555,4FB2404F-E075-DFED-2586-76FD6E351340,612807385064.6189,-79,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.131,1.493,1.407
1591114585198.678,4FB2404F-E075-DFED-2586-76FD6E351340,612807385196.776,-91,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.147,1.492,1.391
1591114585599.2122,4FB2404F-E075-DFED-2586-76FD6E351340,612807385597.156,-78,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.132,1.494,1.400
1591114585734.884,4FB2404F-E075-DFED-2586-76FD6E351340,612807385733.011,-99,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.133,1.495,1.393
1591114586131.418,4FB2404F-E075-DFED-2586-76FD6E351340,612807386129.537,-78,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.246,1.482,1.282
1591114586264.985,4FB2404F-E075-DFED-2586-76FD6E351340,612807386263.067,-89,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.226,1.483,1.307
1591114586396.9478,4FB2404F-E075-DFED-2586-76FD6E351340,612807386394.913,-89,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.248,1.483,1.286
1591114586794.323,4FB2404F-E075-DFED-2586-76FD6E351340,612807386791.802,-89,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.187,1.486,1.347
1591114586930.479,4FB2404F-E075-DFED-2586-76FD6E351340,612807386928.595,-82,1,0.163,0.829,0.113,0.82861495,unplugged,0.87,0.171,1.486,1.365
