time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591291268651.249,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984068647.013,-82,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.045,1.492,2.379
1591291269856.874,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984069851.3301,-92,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.463,1.527,1.945
1591291271048.461,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984071045.697,-83,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.529,1.523,1.861
1591291273443.9312,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984073441.308,-83,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.304,1.515,2.090
1591291274639.556,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984074637.039,-80,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.355,1.523,2.048
1591291275840.387,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984075837.6289,-82,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.217,1.523,2.177
1591291277035.008,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984077032.483,-80,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.356,1.512,2.031
1591291278239.3088,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984078236.863,-84,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.087,1.503,2.277
