time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591291296850.654,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984096848.12,-73,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.130,1.525,2.197
1591291298050.138,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984098047.441,-77,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.222,1.547,2.117
1591291299247.18,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984099244.297,-82,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.170,1.554,2.161
1591291300440.277,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984100436.8611,-73,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.529,1.551,1.796
1591291301636.075,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984101633.611,-76,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.946,1.545,1.376
1591291302833.049,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984102830.547,-82,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,1.004,1.555,1.322
1591291304031.882,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984104029.334,-74,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,1.044,1.557,1.278
1591291305227.486,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984105224.912,-76,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.353,1.550,1.963
