time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591291166378.8718,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983966376.193,-73,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.024,1.520,2.378
1591291167584.188,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983967581.6261,-77,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,-0.188,1.529,2.597
1591291168780.384,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983968777.844,-71,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,-0.051,1.545,2.463
1591291171182.8298,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983971179.23,-78,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,-0.034,1.541,2.449
1591291172372.8418,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983972371.445,-71,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.074,1.550,2.336
1591291173569.8518,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983973568.396,-71,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.349,1.555,2.058
1591291174761.095,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983974757.8351,-77,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.455,1.554,1.948
