time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591291255436.367,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984055433.854,-75,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.045,1.483,2.368
1591291255704.017,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984055701.3479,-76,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.126,1.476,2.285
1591291255836.036,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984055833.448,-78,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.132,1.482,2.279
1591291255967.6199,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984055965.089,-75,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.164,1.483,2.254
1591291256099.54,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984056097.0071,-82,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.117,1.482,2.302
1591291256229.5488,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984056227.042,-75,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.090,1.488,2.325
1591291256364.521,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984056362.0189,-78,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.066,1.490,2.352
1591291256497.7322,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984056494.548,-73,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.090,1.491,2.325
1591291256634.518,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984056632.007,-76,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.100,1.496,2.311
1591291256768.846,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984056765.731,-73,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.357,1.507,2.051
1591291256905.7942,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984056903.242,-76,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.293,1.510,2.113
1591291257173.2988,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984057170.74,-77,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.310,1.517,2.095
1591291257307.31,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984057304.6221,-72,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.316,1.518,2.088
1591291257442.7742,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984057439.601,-76,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.297,1.517,2.108
1591291257577.105,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984057574.531,-72,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.250,1.518,2.156
1591291257712.589,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984057710.1119,-73,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.279,1.518,2.128
1591291257845.84,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984057842.057,-74,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.265,1.515,2.143
1591291257980.069,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984057977.55,-73,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.276,1.514,2.134
1591291258111.9949,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984058109.491,-75,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.284,1.514,2.126
1591291258378.8362,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984058375.7451,-76,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.287,1.508,2.123
1591291258513.965,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984058511.383,-74,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.302,1.509,2.104
1591291258648.092,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984058644.582,-76,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.291,1.505,2.113
1591291258778.747,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984058775.7781,-72,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.287,1.503,2.115
1591291258913.334,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984058910.928,-76,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.295,1.503,2.107
1591291259044.441,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984059042.02,-72,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.348,1.507,2.052
1591291259180.76,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984059178.2579,-75,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.310,1.509,2.090
1591291259310.859,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984059308.274,-73,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.304,1.506,2.097
1591291259445.19,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984059442.0249,-77,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.322,1.507,2.079
1591291259577.418,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984059574.785,-73,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.294,1.507,2.109
1591291259709.046,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984059706.526,-74,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.297,1.509,2.105
1591291260240.246,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612984060236.5659,-74,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.389,1.510,2.009
