time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591291123900.7878,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983923898.244,-77,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,-0.082,1.511,2.524
1591291124442.009,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983924439.547,-75,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.354,1.523,2.081
1591291124971.0132,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983924968.302,-71,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,-0.024,1.502,2.433
1591291125107.4429,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983925104.076,-69,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.045,1.502,2.371
1591291125507.085,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983925504.51,-71,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.004,1.510,2.413
1591291125642.647,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983925640.1649,-70,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.011,1.508,2.407
1591291125773.301,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983925770.736,-70,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.089,1.507,2.325
1591291126179.187,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983926176.543,-71,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.090,1.515,2.322
1591291126310.844,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983926308.247,-72,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.137,1.513,2.278
1591291126712.744,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983926710.245,-72,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.207,1.515,2.211
1591291126844.434,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983926841.912,-71,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.276,1.516,2.140
1591291127375.8071,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983927373.2999,-70,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.253,1.520,2.163
1591291127510.9119,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983927508.271,-71,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.343,1.524,2.084
1591291127909.518,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983927907.0751,-70,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.226,1.533,2.218
1591291128045.854,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983928043.238,-73,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.275,1.537,2.171
1591291128574.612,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983928571.961,-74,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.126,1.527,2.311
1591291128706.985,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983928704.973,-71,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.132,1.528,2.304
1591291129113.2468,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983929110.6749,-74,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.146,1.525,2.285
1591291129246.273,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983929242.754,-71,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.004,1.519,2.429
1591291129779.85,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983929776.459,-70,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.155,1.529,2.272
1591291129916.592,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983929912.266,-74,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.143,1.529,2.286
1591291130444.461,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983930441.915,-74,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.106,1.529,2.324
1591291130847.123,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983930844.486,-72,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.019,1.533,2.414
1591291130979.6091,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983930976.96,-74,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,-0.011,1.534,2.446
1591291131113.939,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983931111.414,-72,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,-0.004,1.533,2.439
1591291131516.9338,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983931514.4679,-74,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,-0.040,1.550,2.472
1591291131650.5132,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983931647.667,-73,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.014,1.548,2.421
1591291132052.347,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983932049.437,-75,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.026,1.543,2.403
1591291132185.4119,41E1AE0A-9EC1-6974-0A99-8BD52B240D33,612983932182.812,-74,1,0.202,0.543,-1.409,0.38152608,unplugged,0.5,0.074,1.542,2.353
