time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591117229538.599,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810029534.765,-72,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.078,0.494,-1.338
1591117229539.903,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810029535.236,-72,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.078,0.494,-1.338
1591117230151.397,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810030148.065,-72,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.057,0.441,-1.397
1591117230154.114,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810030148.574,-72,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.057,0.441,-1.397
1591117230443.0798,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810030440.235,-72,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.061,0.437,-1.358
1591117230445.57,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810030440.6151,-71,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.061,0.437,-1.358
1591117230730.3428,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810030727.0809,-77,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.055,0.442,-1.325
1591117230731.458,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810030727.666,-77,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.055,0.442,-1.325
1591117230760.33,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810030758.259,-77,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.048,0.445,-1.331
1591117230761.4531,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810030758.787,-76,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.048,0.445,-1.331
1591117231344.651,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810031342.0079,-77,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.060,0.456,-1.294
1591117231346.223,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810031342.707,-77,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.060,0.456,-1.294
1591117231662.1099,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810031656.649,-80,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.079,0.446,-1.275
1591117231663.827,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810031656.967,-80,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.079,0.446,-1.275
1591117231939.329,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810031936.465,-75,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.121,0.456,-1.270
1591117231941.107,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810031936.8511,-74,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.121,0.456,-1.270
1591117232241.061,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810032238.349,-75,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.138,0.476,-1.286
1591117232243.216,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810032238.866,-75,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.138,0.476,-1.286
1591117232552.958,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810032550.302,-75,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.109,0.467,-1.305
1591117232560.082,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810032550.934,-74,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.105,0.466,-1.305
1591117233144.928,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810033140.788,-82,7,0.105,0.360,0.360,1.0,unplugged,0.79,-0.149,0.515,-1.404
