time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591117200759.487,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810000756.711,-68,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.015,0.369,-1.336
1591117200762.531,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810000757.2941,-67,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.015,0.369,-1.336
1591117201364.56,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810001360.6481,-69,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.032,0.353,-1.329
1591117201374.5952,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810001361.284,-69,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.032,0.353,-1.329
1591117201666.788,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810001663.8351,-83,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.025,0.329,-1.332
1591117201670.403,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810001664.3601,-82,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.025,0.329,-1.332
1591117201962.006,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810001958.844,-78,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.021,0.343,-1.324
1591117201963.84,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810001959.146,-78,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.021,0.343,-1.324
1591117202242.408,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810002239.3721,-73,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.019,0.341,-1.311
1591117202245.691,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810002239.995,-74,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.019,0.341,-1.311
1591117202277.989,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810002275.6271,-77,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.018,0.346,-1.312
1591117202278.698,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810002276.09,-77,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.018,0.346,-1.312
1591117202550.9429,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810002549.9291,-80,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.013,0.338,-1.303
1591117202551.391,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810002550.459,-79,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.013,0.338,-1.303
1591117202867.7568,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810002864.512,-77,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.031,0.338,-1.314
1591117202869.67,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810002865.027,-76,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.031,0.338,-1.314
1591117203442.2222,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810003438.906,-76,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.039,0.337,-1.287
1591117203443.81,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810003439.321,-76,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.039,0.337,-1.287
1591117203759.492,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810003755.849,-82,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.034,0.340,-1.304
1591117203761.8152,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810003756.4369,-82,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.034,0.340,-1.304
1591117204045.3857,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810004042.053,-76,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.015,0.382,-1.334
1591117204047.235,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810004042.3419,-75,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.015,0.382,-1.334
1591117204656.636,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810004654.4711,-88,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.184,0.342,-1.354
1591117204658.67,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810004655.099,-88,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.184,0.342,-1.354
1591117204988.814,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810004985.549,-79,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.196,0.365,-1.371
1591117204989.989,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810004986.231,-78,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.196,0.365,-1.371
1591117205246.647,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810005243.933,-81,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.192,0.388,-1.380
1591117205248.821,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810005244.242,-80,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.192,0.388,-1.380
1591117205541.566,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810005538.337,-74,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.157,0.383,-1.373
1591117205843.803,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810005840.621,-69,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.146,0.352,-1.390
1591117206154.212,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810006151.399,-83,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.092,0.318,-1.398
1591117206156.997,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810006151.76,-82,7,0.105,0.360,0.360,1.0,unplugged,0.8,-0.092,0.318,-1.398
1591117206444.366,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810006443.167,-81,7,0.105,0.360,0.360,1.0,unplugged,0.8,0.038,0.322,-1.407
1591117206445.039,FF455C39-1B83-AA8C-0CBE-1B9C7786CCFA,612810006443.719,-80,7,0.105,0.360,0.360,1.0,unplugged,0.8,0.038,0.322,-1.407
