time,peripheral.identifier,peripheral.timestamp,peripheral.rssi,peripheral.txPower,remote.attitude.roll,remote.attitude.pitch,remote.attitude.yaw,brightness,battery.state,battery.level,attitude.roll,attitude.pitch,attitude.yaw
1591115844945.036,0DA78762-F235-4794-7768-777AB11C6CFF,612808644942.591,-74,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.098,1.482,-2.070
1591115844979.605,0DA78762-F235-4794-7768-777AB11C6CFF,612808644977.352,-73,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.084,1.485,-2.055
1591115844980.2908,0DA78762-F235-4794-7768-777AB11C6CFF,612808644977.4049,-73,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.084,1.485,-2.055
1591115845240.403,0DA78762-F235-4794-7768-777AB11C6CFF,612808645238.182,-73,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.031,1.502,-2.005
1591115845241.328,0DA78762-F235-4794-7768-777AB11C6CFF,612808645238.23,-72,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.031,1.502,-2.005
1591115845270.2751,0DA78762-F235-4794-7768-777AB11C6CFF,612808645268.16,-72,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.086,1.506,-2.056
1591115845843.546,0DA78762-F235-4794-7768-777AB11C6CFF,612808645841.331,-81,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.235,1.472,-2.195
1591115845844.168,0DA78762-F235-4794-7768-777AB11C6CFF,612808645841.384,-81,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.235,1.472,-2.195
1591115846128.294,0DA78762-F235-4794-7768-777AB11C6CFF,612808646126.1261,-72,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.194,1.467,-2.165
1591115846129.385,0DA78762-F235-4794-7768-777AB11C6CFF,612808646127.648,-71,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.194,1.467,-2.165
1591115846162.677,0DA78762-F235-4794-7768-777AB11C6CFF,612808646160.608,-72,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.190,1.466,-2.161
1591115846163.355,0DA78762-F235-4794-7768-777AB11C6CFF,612808646160.655,-72,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.189,1.466,-2.160
1591115846472.534,0DA78762-F235-4794-7768-777AB11C6CFF,612808646470.511,-87,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.359,1.481,-2.331
1591115846473.9849,0DA78762-F235-4794-7768-777AB11C6CFF,612808646471.733,-86,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.365,1.481,-2.338
1591115846727.4011,0DA78762-F235-4794-7768-777AB11C6CFF,612808646725.0659,-81,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.434,1.483,-2.408
1591115846728.248,0DA78762-F235-4794-7768-777AB11C6CFF,612808646726.708,-81,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.434,1.483,-2.408
1591115846759.9978,0DA78762-F235-4794-7768-777AB11C6CFF,612808646757.521,-75,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.443,1.484,-2.416
1591115846760.736,0DA78762-F235-4794-7768-777AB11C6CFF,612808646758.459,-75,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.443,1.484,-2.416
1591115847041.743,0DA78762-F235-4794-7768-777AB11C6CFF,612808647039.562,-71,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.442,1.483,-2.415
1591115847076.7422,0DA78762-F235-4794-7768-777AB11C6CFF,612808647074.5,-72,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.451,1.483,-2.423
1591115847077.8542,0DA78762-F235-4794-7768-777AB11C6CFF,612808647075.424,-71,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.452,1.483,-2.424
1591115847324.1082,0DA78762-F235-4794-7768-777AB11C6CFF,612808647321.931,-77,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.465,1.481,-2.442
1591115847325.434,0DA78762-F235-4794-7768-777AB11C6CFF,612808647323.5199,-78,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.465,1.481,-2.442
1591115847389.2778,0DA78762-F235-4794-7768-777AB11C6CFF,612808647386.873,-78,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.500,1.484,-2.474
1591115847390.555,0DA78762-F235-4794-7768-777AB11C6CFF,612808647388.586,-78,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.500,1.484,-2.476
1591115847643.46,0DA78762-F235-4794-7768-777AB11C6CFF,612808647641.3141,-77,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.498,1.482,-2.474
1591115847644.13,0DA78762-F235-4794-7768-777AB11C6CFF,612808647642.3771,-77,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.498,1.482,-2.474
1591115847678.156,0DA78762-F235-4794-7768-777AB11C6CFF,612808647676.1481,-78,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.500,1.482,-2.475
1591115847678.754,0DA78762-F235-4794-7768-777AB11C6CFF,612808647676.2001,-78,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.500,1.482,-2.475
1591115847935.2788,0DA78762-F235-4794-7768-777AB11C6CFF,612808647933.354,-75,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.469,1.483,-2.444
1591115847936.1082,0DA78762-F235-4794-7768-777AB11C6CFF,612808647934.4651,-74,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.469,1.483,-2.444
1591115847965.579,0DA78762-F235-4794-7768-777AB11C6CFF,612808647963.435,-76,12,0.328,0.617,0.617,0.828615,unplugged,0.84,0.460,1.482,-2.435
